TransactionNo,Items,Hour,Weekday,Date/Time,Day Part,Day Type
7777,Bread,9,Thursday,8/3/2017 9:41,Morning,Weekday
7778,Bread,9,Thursday,8/3/2017 9:42,Morning,Weekday
7778,Pastry,9,Thursday,8/3/2017 9:42,Morning,Weekday
7779,Pastry,9,Thursday,8/3/2017 9:45,Morning,Weekday
7779,Coffee,9,Thursday,8/3/2017 9:45,Morning,Weekday
7780,Medialuna,9,Thursday,8/3/2017 9:52,Morning,Weekday
7780,Bread,9,Thursday,8/3/2017 9:52,Morning,Weekday
7781,Toast,10,Thursday,8/3/2017 10:01,Morning,Weekday
7781,Bread,10,Thursday,8/3/2017 10:01,Morning,Weekday
7782,Bread,10,Thursday,8/3/2017 10:08,Morning,Weekday
7783,Coffee,10,Thursday,8/3/2017 10:11,Morning,Weekday
7783,Coffee,10,Thursday,8/3/2017 10:11,Morning,Weekday
7783,Cake,10,Thursday,8/3/2017 10:11,Morning,Weekday
7784,Tea,10,Thursday,8/3/2017 10:17,Morning,Weekday
7784,Tea,10,Thursday,8/3/2017 10:17,Morning,Weekday
7784,Bread,10,Thursday,8/3/2017 10:17,Morning,Weekday
7784,Coffee,10,Thursday,8/3/2017 10:17,Morning,Weekday
7784,Pastry,10,Thursday,8/3/2017 10:17,Morning,Weekday
7785,Bread,10,Thursday,8/3/2017 10:22,Morning,Weekday
7786,Pastry,11,Thursday,8/3/2017 11:03,Morning,Weekday
7787,Bread,11,Thursday,8/3/2017 11:25,Morning,Weekday
7788,Baguette,11,Thursday,8/3/2017 11:27,Morning,Weekday
7789,Coffee,12,Thursday,8/3/2017 12:05,Afternoon,Weekday
7789,Coffee,12,Thursday,8/3/2017 12:05,Afternoon,Weekday
7789,Pastry,12,Thursday,8/3/2017 12:05,Afternoon,Weekday
7790,Bread,12,Thursday,8/3/2017 12:21,Afternoon,Weekday
7791,Coffee,13,Thursday,8/3/2017 13:08,Afternoon,Weekday
7791,Coffee,13,Thursday,8/3/2017 13:08,Afternoon,Weekday
7792,Coffee,13,Thursday,8/3/2017 13:09,Afternoon,Weekday
7792,Coffee,13,Thursday,8/3/2017 13:09,Afternoon,Weekday
7792,Chicken Stew,13,Thursday,8/3/2017 13:09,Afternoon,Weekday
7792,Salad,13,Thursday,8/3/2017 13:09,Afternoon,Weekday
7793,Bread,13,Thursday,8/3/2017 13:11,Afternoon,Weekday
7794,Soup,13,Thursday,8/3/2017 13:12,Afternoon,Weekday
7795,Truffles,13,Thursday,8/3/2017 13:22,Afternoon,Weekday
7795,Coffee,13,Thursday,8/3/2017 13:22,Afternoon,Weekday
7795,Sandwich,13,Thursday,8/3/2017 13:22,Afternoon,Weekday
7795,Sandwich,13,Thursday,8/3/2017 13:22,Afternoon,Weekday
7795,Bread,13,Thursday,8/3/2017 13:22,Afternoon,Weekday
7796,Soup,13,Thursday,8/3/2017 13:28,Afternoon,Weekday
7796,Soup,13,Thursday,8/3/2017 13:28,Afternoon,Weekday
7796,Mineral water,13,Thursday,8/3/2017 13:28,Afternoon,Weekday
7796,Farm House,13,Thursday,8/3/2017 13:28,Afternoon,Weekday
7797,Bread,13,Thursday,8/3/2017 13:53,Afternoon,Weekday
7798,Coffee,13,Thursday,8/3/2017 13:53,Afternoon,Weekday
7798,Tea,13,Thursday,8/3/2017 13:53,Afternoon,Weekday
7798,Soup,13,Thursday,8/3/2017 13:53,Afternoon,Weekday
7799,Chicken Stew,14,Thursday,8/3/2017 14:15,Afternoon,Weekday
7800,Coffee,14,Thursday,8/3/2017 14:16,Afternoon,Weekday
7801,Cake,15,Thursday,8/3/2017 15:02,Afternoon,Weekday
7801,Jammie Dodgers,15,Thursday,8/3/2017 15:02,Afternoon,Weekday
7802,Bread,15,Thursday,8/3/2017 15:05,Afternoon,Weekday
7803,Coffee,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Coffee,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Coffee,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Tea,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Cake,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Scone,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Sandwich,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7803,Sandwich,15,Thursday,8/3/2017 15:08,Afternoon,Weekday
7804,Baguette,15,Thursday,8/3/2017 15:41,Afternoon,Weekday
7805,Tea,16,Thursday,8/3/2017 16:04,Afternoon,Weekday
7805,Juice,16,Thursday,8/3/2017 16:04,Afternoon,Weekday
7805,Scone,16,Thursday,8/3/2017 16:04,Afternoon,Weekday
7805,Cake,16,Thursday,8/3/2017 16:04,Afternoon,Weekday
7806,Bread,16,Thursday,8/3/2017 16:59,Afternoon,Weekday
7806,Pastry,16,Thursday,8/3/2017 16:59,Afternoon,Weekday
7807,Coffee,17,Thursday,8/3/2017 17:05,Evening,Weekday
7807,Tiffin,17,Thursday,8/3/2017 17:05,Evening,Weekday
7807,Cake,17,Thursday,8/3/2017 17:05,Evening,Weekday
7807,Truffles,17,Thursday,8/3/2017 17:05,Evening,Weekday
7808,Coffee,8,Sunday,9/3/2017 8:34,Morning,Weekday
7808,Jammie Dodgers,8,Sunday,9/3/2017 8:34,Morning,Weekday
7809,Coffee,8,Sunday,9/3/2017 8:35,Morning,Weekday
7809,Toast,8,Sunday,9/3/2017 8:35,Morning,Weekday
7810,Bread,8,Sunday,9/3/2017 8:38,Morning,Weekday
7811,Pastry,9,Sunday,9/3/2017 9:06,Morning,Weekday
7811,Coffee,9,Sunday,9/3/2017 9:06,Morning,Weekday
7812,Coffee,9,Sunday,9/3/2017 9:41,Morning,Weekday
7813,Coffee,10,Sunday,9/3/2017 10:03,Morning,Weekday
7813,Toast,10,Sunday,9/3/2017 10:03,Morning,Weekday
7813,Bread,10,Sunday,9/3/2017 10:03,Morning,Weekday
7814,Baguette,10,Sunday,9/3/2017 10:03,Morning,Weekday
7815,Coffee,10,Sunday,9/3/2017 10:06,Morning,Weekday
7815,Toast,10,Sunday,9/3/2017 10:06,Morning,Weekday
7816,Coffee,10,Sunday,9/3/2017 10:11,Morning,Weekday
7816,Tea,10,Sunday,9/3/2017 10:11,Morning,Weekday
7816,Cake,10,Sunday,9/3/2017 10:11,Morning,Weekday
7816,Bread,10,Sunday,9/3/2017 10:11,Morning,Weekday
7817,Bread,10,Sunday,9/3/2017 10:13,Morning,Weekday
7817,Hot chocolate,10,Sunday,9/3/2017 10:13,Morning,Weekday
7818,Coffee,10,Sunday,9/3/2017 10:22,Morning,Weekday
7818,Baguette,10,Sunday,9/3/2017 10:22,Morning,Weekday
7819,Tiffin,10,Sunday,9/3/2017 10:58,Morning,Weekday
7819,Cake,10,Sunday,9/3/2017 10:58,Morning,Weekday
7820,Coffee,11,Sunday,9/3/2017 11:12,Morning,Weekday
7821,Coffee,11,Sunday,9/3/2017 11:14,Morning,Weekday
7822,Cake,11,Sunday,9/3/2017 11:17,Morning,Weekday
7822,Juice,11,Sunday,9/3/2017 11:17,Morning,Weekday
7823,Bread,11,Sunday,9/3/2017 11:37,Morning,Weekday
7824,Coffee,11,Sunday,9/3/2017 11:52,Morning,Weekday
7824,Tiffin,11,Sunday,9/3/2017 11:52,Morning,Weekday
7825,Tea,12,Sunday,9/3/2017 12:35,Afternoon,Weekday
7825,Sandwich,12,Sunday,9/3/2017 12:35,Afternoon,Weekday
7826,Sandwich,12,Sunday,9/3/2017 12:36,Afternoon,Weekday
7826,Tea,12,Sunday,9/3/2017 12:36,Afternoon,Weekday
7827,Coffee,12,Sunday,9/3/2017 12:37,Afternoon,Weekday
7827,Chicken Stew,12,Sunday,9/3/2017 12:37,Afternoon,Weekday
7828,Sandwich,12,Sunday,9/3/2017 12:56,Afternoon,Weekday
7828,Cookies,12,Sunday,9/3/2017 12:56,Afternoon,Weekday
7829,Salad,12,Sunday,9/3/2017 12:58,Afternoon,Weekday
7829,Coffee,12,Sunday,9/3/2017 12:58,Afternoon,Weekday
7829,Juice,12,Sunday,9/3/2017 12:58,Afternoon,Weekday
7830,Tea,13,Sunday,9/3/2017 13:00,Afternoon,Weekday
7830,Bread,13,Sunday,9/3/2017 13:00,Afternoon,Weekday
7830,Salad,13,Sunday,9/3/2017 13:00,Afternoon,Weekday
7830,Sandwich,13,Sunday,9/3/2017 13:00,Afternoon,Weekday
7831,Bread,13,Sunday,9/3/2017 13:13,Afternoon,Weekday
7831,Pastry,13,Sunday,9/3/2017 13:13,Afternoon,Weekday
7831,Truffles,13,Sunday,9/3/2017 13:13,Afternoon,Weekday
7832,Bread,13,Sunday,9/3/2017 13:15,Afternoon,Weekday
7832,Scandinavian,13,Sunday,9/3/2017 13:15,Afternoon,Weekday
7833,Chicken Stew,13,Sunday,9/3/2017 13:16,Afternoon,Weekday
7833,Coffee,13,Sunday,9/3/2017 13:16,Afternoon,Weekday
7834,Soup,13,Sunday,9/3/2017 13:17,Afternoon,Weekday
7835,Coffee,13,Sunday,9/3/2017 13:30,Afternoon,Weekday
7835,Sandwich,13,Sunday,9/3/2017 13:30,Afternoon,Weekday
7836,Cookies,13,Sunday,9/3/2017 13:31,Afternoon,Weekday
7836,Soup,13,Sunday,9/3/2017 13:31,Afternoon,Weekday
7837,Christmas common,13,Sunday,9/3/2017 13:32,Afternoon,Weekday
7838,Coffee,13,Sunday,9/3/2017 13:39,Afternoon,Weekday
7839,Soup,14,Sunday,9/3/2017 14:13,Afternoon,Weekday
7839,Sandwich,14,Sunday,9/3/2017 14:13,Afternoon,Weekday
7839,Coffee,14,Sunday,9/3/2017 14:13,Afternoon,Weekday
7839,Medialuna,14,Sunday,9/3/2017 14:13,Afternoon,Weekday
7840,Coffee,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7840,Coffee,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7840,Hot chocolate,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7840,Coffee,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7840,Pastry,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7840,Cake,14,Sunday,9/3/2017 14:16,Afternoon,Weekday
7841,Coffee,14,Sunday,9/3/2017 14:23,Afternoon,Weekday
7842,Pastry,14,Sunday,9/3/2017 14:33,Afternoon,Weekday
7843,Bread,14,Sunday,9/3/2017 14:35,Afternoon,Weekday
7843,Coffee,14,Sunday,9/3/2017 14:35,Afternoon,Weekday
7843,Pastry,14,Sunday,9/3/2017 14:35,Afternoon,Weekday
7843,Chicken Stew,14,Sunday,9/3/2017 14:35,Afternoon,Weekday
7844,Coffee,14,Sunday,9/3/2017 14:38,Afternoon,Weekday
7845,Tea,14,Sunday,9/3/2017 14:58,Afternoon,Weekday
7845,Cake,14,Sunday,9/3/2017 14:58,Afternoon,Weekday
7846,Truffles,15,Sunday,9/3/2017 15:08,Afternoon,Weekday
7846,Spanish Brunch,15,Sunday,9/3/2017 15:08,Afternoon,Weekday
7846,Cake,15,Sunday,9/3/2017 15:08,Afternoon,Weekday
7846,Coffee,15,Sunday,9/3/2017 15:08,Afternoon,Weekday
7847,Truffles,15,Sunday,9/3/2017 15:09,Afternoon,Weekday
7847,Spanish Brunch,15,Sunday,9/3/2017 15:09,Afternoon,Weekday
7847,Cake,15,Sunday,9/3/2017 15:09,Afternoon,Weekday
7848,Bread,15,Sunday,9/3/2017 15:22,Afternoon,Weekday
7848,Tea,15,Sunday,9/3/2017 15:22,Afternoon,Weekday
7848,Scone,15,Sunday,9/3/2017 15:22,Afternoon,Weekday
7849,Coke,15,Sunday,9/3/2017 15:23,Afternoon,Weekday
7849,Tea,15,Sunday,9/3/2017 15:23,Afternoon,Weekday
7850,Tea,15,Sunday,9/3/2017 15:42,Afternoon,Weekday
7850,Cake,15,Sunday,9/3/2017 15:42,Afternoon,Weekday
7851,Coke,16,Sunday,9/3/2017 16:16,Afternoon,Weekday
7852,Bread,16,Sunday,9/3/2017 16:40,Afternoon,Weekday
7852,Cake,16,Sunday,9/3/2017 16:40,Afternoon,Weekday
7852,Coffee,16,Sunday,9/3/2017 16:40,Afternoon,Weekday
7852,Bread,16,Sunday,9/3/2017 16:40,Afternoon,Weekday
7853,Coffee,17,Sunday,9/3/2017 17:19,Evening,Weekday
7853,Coffee,17,Sunday,9/3/2017 17:19,Evening,Weekday
7853,Tea,17,Sunday,9/3/2017 17:19,Evening,Weekday
7853,Cake,17,Sunday,9/3/2017 17:19,Evening,Weekday
7853,Scone,17,Sunday,9/3/2017 17:19,Evening,Weekday
7853,Cookies,17,Sunday,9/3/2017 17:19,Evening,Weekday
7854,Coffee,8,Tuesday,10/3/2017 8:05,Morning,Weekday
7855,Coffee,8,Tuesday,10/3/2017 8:14,Morning,Weekday
7856,Coffee,8,Tuesday,10/3/2017 8:26,Morning,Weekday
7857,Bread,8,Tuesday,10/3/2017 8:37,Morning,Weekday
7858,Coffee,8,Tuesday,10/3/2017 8:42,Morning,Weekday
7858,Bread,8,Tuesday,10/3/2017 8:42,Morning,Weekday
7858,Pastry,8,Tuesday,10/3/2017 8:42,Morning,Weekday
7859,Coffee,8,Tuesday,10/3/2017 8:45,Morning,Weekday
7859,Bread,8,Tuesday,10/3/2017 8:45,Morning,Weekday
7859,Spanish Brunch,8,Tuesday,10/3/2017 8:45,Morning,Weekday
7860,Bread,8,Tuesday,10/3/2017 8:47,Morning,Weekday
7860,Toast,8,Tuesday,10/3/2017 8:47,Morning,Weekday
7861,Bread,8,Tuesday,10/3/2017 8:48,Morning,Weekday
7862,Baguette,8,Tuesday,10/3/2017 8:51,Morning,Weekday
7863,Coffee,8,Tuesday,10/3/2017 8:57,Morning,Weekday
7863,Pastry,8,Tuesday,10/3/2017 8:57,Morning,Weekday
7864,Hot chocolate,9,Tuesday,10/3/2017 9:01,Morning,Weekday
7864,Tea,9,Tuesday,10/3/2017 9:01,Morning,Weekday
7864,Cake,9,Tuesday,10/3/2017 9:01,Morning,Weekday
7865,Coffee,9,Tuesday,10/3/2017 9:04,Morning,Weekday
7865,Bread,9,Tuesday,10/3/2017 9:04,Morning,Weekday
7866,Bread,9,Tuesday,10/3/2017 9:05,Morning,Weekday
7866,Bread,9,Tuesday,10/3/2017 9:05,Morning,Weekday
7866,Pastry,9,Tuesday,10/3/2017 9:05,Morning,Weekday
7867,Coffee,9,Tuesday,10/3/2017 9:08,Morning,Weekday
7868,Pastry,9,Tuesday,10/3/2017 9:20,Morning,Weekday
7868,Pastry,9,Tuesday,10/3/2017 9:20,Morning,Weekday
7869,Bread,9,Tuesday,10/3/2017 9:23,Morning,Weekday
7869,Coffee,9,Tuesday,10/3/2017 9:23,Morning,Weekday
7869,Coffee,9,Tuesday,10/3/2017 9:23,Morning,Weekday
7869,Bread,9,Tuesday,10/3/2017 9:23,Morning,Weekday
7869,Toast,9,Tuesday,10/3/2017 9:23,Morning,Weekday
7870,Coffee,9,Tuesday,10/3/2017 9:37,Morning,Weekday
7871,Bread,9,Tuesday,10/3/2017 9:51,Morning,Weekday
7872,Coffee,9,Tuesday,10/3/2017 9:59,Morning,Weekday
7873,Bread,10,Tuesday,10/3/2017 10:02,Morning,Weekday
7873,Cookies,10,Tuesday,10/3/2017 10:02,Morning,Weekday
7874,Medialuna,10,Tuesday,10/3/2017 10:03,Morning,Weekday
7874,Bread,10,Tuesday,10/3/2017 10:03,Morning,Weekday
7875,Tea,10,Tuesday,10/3/2017 10:08,Morning,Weekday
7876,Coffee,10,Tuesday,10/3/2017 10:19,Morning,Weekday
7876,Cake,10,Tuesday,10/3/2017 10:19,Morning,Weekday
7876,Jam,10,Tuesday,10/3/2017 10:19,Morning,Weekday
7876,Truffles,10,Tuesday,10/3/2017 10:19,Morning,Weekday
7877,Coffee,10,Tuesday,10/3/2017 10:23,Morning,Weekday
7877,Coffee,10,Tuesday,10/3/2017 10:23,Morning,Weekday
7877,Juice,10,Tuesday,10/3/2017 10:23,Morning,Weekday
7877,Pastry,10,Tuesday,10/3/2017 10:23,Morning,Weekday
7877,Cookies,10,Tuesday,10/3/2017 10:23,Morning,Weekday
7878,Coffee,10,Tuesday,10/3/2017 10:39,Morning,Weekday
7878,Tiffin,10,Tuesday,10/3/2017 10:39,Morning,Weekday
7878,Bread,10,Tuesday,10/3/2017 10:39,Morning,Weekday
7879,Cake,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7879,Cookies,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7879,Cookies,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7879,Coffee,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7879,Coffee,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7879,Juice,10,Tuesday,10/3/2017 10:45,Morning,Weekday
7880,Vegan Feast,10,Tuesday,10/3/2017 10:47,Morning,Weekday
7880,Pastry,10,Tuesday,10/3/2017 10:47,Morning,Weekday
7880,Coffee,10,Tuesday,10/3/2017 10:47,Morning,Weekday
7880,Coffee,10,Tuesday,10/3/2017 10:47,Morning,Weekday
7881,Coffee,10,Tuesday,10/3/2017 10:52,Morning,Weekday
7881,Pastry,10,Tuesday,10/3/2017 10:52,Morning,Weekday
7882,Coffee,10,Tuesday,10/3/2017 10:56,Morning,Weekday
7882,Bread,10,Tuesday,10/3/2017 10:56,Morning,Weekday
7883,Bread,11,Tuesday,10/3/2017 11:00,Morning,Weekday
7883,Coffee,11,Tuesday,10/3/2017 11:00,Morning,Weekday
7884,Bread,11,Tuesday,10/3/2017 11:02,Morning,Weekday
7885,Coffee,11,Tuesday,10/3/2017 11:07,Morning,Weekday
7885,Coffee,11,Tuesday,10/3/2017 11:07,Morning,Weekday
7885,Medialuna,11,Tuesday,10/3/2017 11:07,Morning,Weekday
7886,Coffee,11,Tuesday,10/3/2017 11:18,Morning,Weekday
7887,Coffee,11,Tuesday,10/3/2017 11:19,Morning,Weekday
7887,Tea,11,Tuesday,10/3/2017 11:19,Morning,Weekday
7887,Tiffin,11,Tuesday,10/3/2017 11:19,Morning,Weekday
7888,Bread,11,Tuesday,10/3/2017 11:31,Morning,Weekday
7888,Bread,11,Tuesday,10/3/2017 11:31,Morning,Weekday
7889,Brownie,11,Tuesday,10/3/2017 11:56,Morning,Weekday
7890,Coffee,12,Tuesday,10/3/2017 12:23,Afternoon,Weekday
7891,Tea,12,Tuesday,10/3/2017 12:37,Afternoon,Weekday
7891,Sandwich,12,Tuesday,10/3/2017 12:37,Afternoon,Weekday
7891,Sandwich,12,Tuesday,10/3/2017 12:37,Afternoon,Weekday
7892,Coffee,12,Tuesday,10/3/2017 12:38,Afternoon,Weekday
7892,Tiffin,12,Tuesday,10/3/2017 12:38,Afternoon,Weekday
7893,Bread,12,Tuesday,10/3/2017 12:41,Afternoon,Weekday
7893,Scone,12,Tuesday,10/3/2017 12:41,Afternoon,Weekday
7894,Soup,12,Tuesday,10/3/2017 12:43,Afternoon,Weekday
7894,Salad,12,Tuesday,10/3/2017 12:43,Afternoon,Weekday
7894,Bread,12,Tuesday,10/3/2017 12:43,Afternoon,Weekday
7895,Sandwich,12,Tuesday,10/3/2017 12:55,Afternoon,Weekday
7895,Coke,12,Tuesday,10/3/2017 12:55,Afternoon,Weekday
7896,Toast,13,Tuesday,10/3/2017 13:04,Afternoon,Weekday
7896,Coffee,13,Tuesday,10/3/2017 13:04,Afternoon,Weekday
7896,Bread,13,Tuesday,10/3/2017 13:04,Afternoon,Weekday
7897,Cake,13,Tuesday,10/3/2017 13:08,Afternoon,Weekday
7897,Sandwich,13,Tuesday,10/3/2017 13:08,Afternoon,Weekday
7897,Sandwich,13,Tuesday,10/3/2017 13:08,Afternoon,Weekday
7897,Coffee,13,Tuesday,10/3/2017 13:08,Afternoon,Weekday
7898,Truffles,13,Tuesday,10/3/2017 13:27,Afternoon,Weekday
7898,Soup,13,Tuesday,10/3/2017 13:27,Afternoon,Weekday
7899,Vegan mincepie,13,Tuesday,10/3/2017 13:30,Afternoon,Weekday
7899,Cookies,13,Tuesday,10/3/2017 13:30,Afternoon,Weekday
7899,Tiffin,13,Tuesday,10/3/2017 13:30,Afternoon,Weekday
7899,Bread,13,Tuesday,10/3/2017 13:30,Afternoon,Weekday
7900,Cookies,13,Tuesday,10/3/2017 13:32,Afternoon,Weekday
7901,Soup,13,Tuesday,10/3/2017 13:44,Afternoon,Weekday
7902,Coffee,13,Tuesday,10/3/2017 13:47,Afternoon,Weekday
7902,Spanish Brunch,13,Tuesday,10/3/2017 13:47,Afternoon,Weekday
7903,Coffee,13,Tuesday,10/3/2017 13:50,Afternoon,Weekday
7903,Scone,13,Tuesday,10/3/2017 13:50,Afternoon,Weekday
7904,Bread,13,Tuesday,10/3/2017 13:56,Afternoon,Weekday
7904,Coffee,13,Tuesday,10/3/2017 13:56,Afternoon,Weekday
7904,Sandwich,13,Tuesday,10/3/2017 13:56,Afternoon,Weekday
7905,Salad,13,Tuesday,10/3/2017 13:58,Afternoon,Weekday
7905,Spanish Brunch,13,Tuesday,10/3/2017 13:58,Afternoon,Weekday
7905,Coke,13,Tuesday,10/3/2017 13:58,Afternoon,Weekday
7906,Coffee,14,Tuesday,10/3/2017 14:03,Afternoon,Weekday
7906,Tea,14,Tuesday,10/3/2017 14:03,Afternoon,Weekday
7906,Bread,14,Tuesday,10/3/2017 14:03,Afternoon,Weekday
7906,Tiffin,14,Tuesday,10/3/2017 14:03,Afternoon,Weekday
7906,Chicken Stew,14,Tuesday,10/3/2017 14:03,Afternoon,Weekday
7907,Tea,14,Tuesday,10/3/2017 14:10,Afternoon,Weekday
7907,Bread,14,Tuesday,10/3/2017 14:10,Afternoon,Weekday
7907,Cake,14,Tuesday,10/3/2017 14:10,Afternoon,Weekday
7908,Truffles,14,Tuesday,10/3/2017 14:23,Afternoon,Weekday
7908,Mineral water,14,Tuesday,10/3/2017 14:23,Afternoon,Weekday
7908,Bread,14,Tuesday,10/3/2017 14:23,Afternoon,Weekday
7908,Scone,14,Tuesday,10/3/2017 14:23,Afternoon,Weekday
7908,Spanish Brunch,14,Tuesday,10/3/2017 14:23,Afternoon,Weekday
7909,Coffee,14,Tuesday,10/3/2017 14:58,Afternoon,Weekday
7910,Truffles,16,Tuesday,10/3/2017 16:40,Afternoon,Weekday
7910,Cake,16,Tuesday,10/3/2017 16:40,Afternoon,Weekday
7911,Coffee,16,Tuesday,10/3/2017 16:41,Afternoon,Weekday
7912,Coffee,16,Tuesday,10/3/2017 16:52,Afternoon,Weekday
7912,Bread,16,Tuesday,10/3/2017 16:52,Afternoon,Weekday
7913,Cookies,16,Tuesday,10/3/2017 16:54,Afternoon,Weekday
7913,Tiffin,16,Tuesday,10/3/2017 16:54,Afternoon,Weekday
7914,Tea,16,Tuesday,10/3/2017 16:57,Afternoon,Weekday
7915,Medialuna,8,Friday,11/3/2017 8:37,Morning,Weekend
7915,Medialuna,8,Friday,11/3/2017 8:37,Morning,Weekend
7915,Coffee,8,Friday,11/3/2017 8:37,Morning,Weekend
7916,Coffee,8,Friday,11/3/2017 8:59,Morning,Weekend
7916,Toast,8,Friday,11/3/2017 8:59,Morning,Weekend
7917,Baguette,8,Friday,11/3/2017 8:59,Morning,Weekend
7917,Farm House,8,Friday,11/3/2017 8:59,Morning,Weekend
7918,Medialuna,9,Friday,11/3/2017 9:01,Morning,Weekend
7919,Cake,9,Friday,11/3/2017 9:02,Morning,Weekend
7919,Bread,9,Friday,11/3/2017 9:02,Morning,Weekend
7920,Bread,9,Friday,11/3/2017 9:03,Morning,Weekend
7921,Coffee,9,Friday,11/3/2017 9:07,Morning,Weekend
7921,Tea,9,Friday,11/3/2017 9:07,Morning,Weekend
7922,The Nomad,9,Friday,11/3/2017 9:08,Morning,Weekend
7922,Coffee,9,Friday,11/3/2017 9:08,Morning,Weekend
7922,Medialuna,9,Friday,11/3/2017 9:08,Morning,Weekend
7923,Duck egg,9,Friday,11/3/2017 9:10,Morning,Weekend
7923,Tea,9,Friday,11/3/2017 9:10,Morning,Weekend
7924,Coffee,9,Friday,11/3/2017 9:18,Morning,Weekend
7924,Coffee,9,Friday,11/3/2017 9:18,Morning,Weekend
7924,Scone,9,Friday,11/3/2017 9:18,Morning,Weekend
7924,Bread,9,Friday,11/3/2017 9:18,Morning,Weekend
7925,Scandinavian,9,Friday,11/3/2017 9:25,Morning,Weekend
7925,Tea,9,Friday,11/3/2017 9:25,Morning,Weekend
7925,Coffee,9,Friday,11/3/2017 9:25,Morning,Weekend
7926,Scandinavian,9,Friday,11/3/2017 9:44,Morning,Weekend
7926,Bread,9,Friday,11/3/2017 9:44,Morning,Weekend
7927,Chocolates,9,Friday,11/3/2017 9:45,Morning,Weekend
7927,Coffee,9,Friday,11/3/2017 9:45,Morning,Weekend
7927,Coke,9,Friday,11/3/2017 9:45,Morning,Weekend
7928,Coffee,9,Friday,11/3/2017 9:56,Morning,Weekend
7928,Coffee,9,Friday,11/3/2017 9:56,Morning,Weekend
7928,Bread,9,Friday,11/3/2017 9:56,Morning,Weekend
7929,Tea,9,Friday,11/3/2017 9:57,Morning,Weekend
7929,Tea,9,Friday,11/3/2017 9:57,Morning,Weekend
7929,Juice,9,Friday,11/3/2017 9:57,Morning,Weekend
7930,Scone,10,Friday,11/3/2017 10:14,Morning,Weekend
7930,Pastry,10,Friday,11/3/2017 10:14,Morning,Weekend
7930,Coffee,10,Friday,11/3/2017 10:14,Morning,Weekend
7931,Coffee,10,Friday,11/3/2017 10:15,Morning,Weekend
7931,Coffee,10,Friday,11/3/2017 10:15,Morning,Weekend
7932,Baguette,10,Friday,11/3/2017 10:33,Morning,Weekend
7933,Tea,10,Friday,11/3/2017 10:38,Morning,Weekend
7933,Tea,10,Friday,11/3/2017 10:38,Morning,Weekend
7933,Spanish Brunch,10,Friday,11/3/2017 10:38,Morning,Weekend
7933,Fudge,10,Friday,11/3/2017 10:38,Morning,Weekend
7933,Jam,10,Friday,11/3/2017 10:38,Morning,Weekend
7934,Coffee,10,Friday,11/3/2017 10:45,Morning,Weekend
7934,Spanish Brunch,10,Friday,11/3/2017 10:45,Morning,Weekend
7934,Truffles,10,Friday,11/3/2017 10:45,Morning,Weekend
7935,Scone,11,Friday,11/3/2017 11:01,Morning,Weekend
7935,Cake,11,Friday,11/3/2017 11:01,Morning,Weekend
7935,Scandinavian,11,Friday,11/3/2017 11:01,Morning,Weekend
7936,Coffee,11,Friday,11/3/2017 11:03,Morning,Weekend
7937,Sandwich,11,Friday,11/3/2017 11:04,Morning,Weekend
7937,Coffee,11,Friday,11/3/2017 11:04,Morning,Weekend
7938,Bread,11,Friday,11/3/2017 11:05,Morning,Weekend
7938,Farm House,11,Friday,11/3/2017 11:05,Morning,Weekend
7939,Bread,11,Friday,11/3/2017 11:06,Morning,Weekend
7939,Toast,11,Friday,11/3/2017 11:06,Morning,Weekend
7939,Cookies,11,Friday,11/3/2017 11:06,Morning,Weekend
7940,Bread,11,Friday,11/3/2017 11:09,Morning,Weekend
7941,Farm House,11,Friday,11/3/2017 11:14,Morning,Weekend
7941,Coffee,11,Friday,11/3/2017 11:14,Morning,Weekend
7941,Cookies,11,Friday,11/3/2017 11:14,Morning,Weekend
7942,Spanish Brunch,11,Friday,11/3/2017 11:30,Morning,Weekend
7942,Bread,11,Friday,11/3/2017 11:30,Morning,Weekend
7942,Cake,11,Friday,11/3/2017 11:30,Morning,Weekend
7942,Medialuna,11,Friday,11/3/2017 11:30,Morning,Weekend
7942,Coffee,11,Friday,11/3/2017 11:30,Morning,Weekend
7942,Brownie,11,Friday,11/3/2017 11:30,Morning,Weekend
7943,Pastry,11,Friday,11/3/2017 11:32,Morning,Weekend
7943,Coffee,11,Friday,11/3/2017 11:32,Morning,Weekend
7943,Soup,11,Friday,11/3/2017 11:32,Morning,Weekend
